subway_id,name,address,lat,lng,waze,business_hours
275,Subway Giant Hypermarket Plentong,"Lot No. R125, Giant Hypermall Plentong, No.3 Jalan Masai Lama, Mukim Plentong, 81750 Masai, Plentong, Johor.",1.528057,103.814659,"https://www.waze.com/en/live-map/directions/subway-giant-plentong-lot-r125,-giant-hypermarket-plentong-johor-bahru?place=w.68026383.680329369.27399054","Monday - Saturday, 10:30 AM – 10:00PM; Sunday, 10:30 AM – 9:00PM"
276,Subway KSL City,"Lot LG-09, KSL City, No. 33, Jalan Seladang, Taman Abad, 80250 Johor Bahru.",1.485438,103.762881,"https://waze.com/ul?ll=1.485438,103.762881",Monday - Sunday (10:00AM - 10:00PM)
277,Subway Taman Bukit Dahlia,"No. 14, Jalan Serangkai 18, Taman Bukit Dahlia, 81700 Pasir Gudang",1.478372,103.894322,https://www.waze.com/en/live-map/directions/subway-bukit-dahlia-jalan-serangkai-18-pasir-gudang?place=w.68091919.680853652.4705876,"Monday - Sunday, 8:00 AM - 11:00PM"
278,Subway Plaza Angsana,"No.L1.16, Level 1 Plaza Angsana, Pusat Bandar Tampoi, Jalan Skudai, 81200 Johor Bahru, Johor",1.494927,103.705748,"https://www.waze.com/en/live-map/directions/subway-angsana-plaza-angsana,-l1.16,-level-1,-plaza-angsana-johor-bahru?place=w.67960847.679674006.27400822","Monday - Sunday, 10:00 AM - 10:00PM"
279,Subway Aeon Taman Universiti Shopping Centre,"LG09A, Aeon Taman Universiti, No.4, Jalan Pendidikan, Taman Universiti, 81300 Skudai, Johor. ",1.542432,103.629242,"https://www.waze.com/en/live-map/directions/subway-aeon-taman-universiti-lg09a,-lower-ground-floor,-aeon-taman-universiti-skudai?place=w.67895311.679149722.27401312","Monday - Sunday, 10:00 AM - 10:00PM"
280,Subway Senai International Airport,"Lot E9, AeroMall, Senai International Airport, 81250 Johor Bahru, Johor, Malaysia.",1.635896,103.665889,"https://www.waze.com/en/live-map/directions/subway-senai-airport-e9,-aeromall,-senai-international-airport,-81250-johor-bahru?place=w.67960848.679411876.27402095","Monday - Sunday, 8:30 AM - 9:00PM"
281,Subway Plaza Pelangi,"Lot No.101A, Level 1, Plaza Pelangi, No.2, Jalan Kuning, Taman Pelangi, 80400 Johor Bahru.",1.479993,103.765305,"https://www.waze.com/en/live-map/directions/subway-plaza-pelangi-101a,-level-1,-plaza-pelangi,-taman-pelangi-johor-bahru?place=w.68026383.680001684.27402354","Monday - Friday, 10:30 AM – 8:00PM; Saturday & Sunday, 10:30 AM – 8:30PM"
282,Subway Mount Austin Shoplot,"41, Jalan Austin Heights 3, Taman Mount Austin, 81100 Johor Bahru.",1.560592,103.780164,https://www.waze.com/en/live-map/directions/my/johor/johor-bahru/subway-mount-austin-halal?place=ChIJEecjbYZu2jERqDYBEzH6nR8,"Monday - Sunday, 8:00 AM - 10:00PM"
283,Subway Old Street Commercial Centre,"23, Jalan Rotan Utama, Taman Sri Jaya, 83000, Batu Pahat, Johor",1.86332,102.954377,https://www.waze.com/en/live-map/directions/subway-taman-sri-jaya-jalan-rotan-utama-23-batu-pahat?place=w.67502099.674693306.7459933,"Monday - Sunday, 8:00 AM - 11:00PM"
284,Subway Segamat Shoplot,"115, Jalan Genuang, 85000, Segamat, Johor",2.502533,102.821669,https://www.waze.com/en/live-map/directions/my/johor/segamat/subway?place=ChIJy2DZmzvTzzERAyugub3kHCM,"Monday - Sunday, 8:00 AM - 10:00PM"
285,Subway Mas Jaya Muar,"No. 28, Jalan Perniagaan Jaya, Jln Salleh, Pusat Perniagaan Mas Jaya, 84000 Muar, Johor.",2.068428,102.578707,"https://waze.com/ul?ll=2.068428,102.578707",Monday - Sunday (8:00AM - 10:00PM)
286,Subway BHP Pagoh South,"BHPetrol R&R Pagoh Selatan, KM135 Lebuhraya Utara Selatan Arah Selatan, 84600 Muar, Johor",2.121149,102.793571,https://www.waze.com/en/live-map/directions/subway-bhp-randr-pagoh-selatan-bhpetrol-randr-pagoh-selatan?place=w.67371029.673644756.27400771,"Monday - Sunday, 8:00 AM - 11:00PM"
287,Subway Ecoworld Kota Masai Shoplot,"No 3A, Jalan Ekoperniagaan 8, Taman Kota Masai 81700 Pasir Gudang, Johor",1.485413,103.93673,https://www.waze.com/en/live-map/directions/my/johor/pasir-gudang/subway-kota-masai?place=ChIJ1ZRHX21B2jER8FMS9f0tzto,"Monday - Sunday, 8:00 AM - 11:00PM"
288,Subway Petron Kluang,"Station Minyak Petron, Jalan 1, Taman Bersatu, 86000 Mukim Paloh, Kluang, Johor",2.021031,103.309815,https://www.waze.com/en/live-map/directions/my/johor/kluang/subway-@-petron-taman-bersatu?place=ChIJnfcbMaRt0DERVtSlZ7XgfcQ,"Monday, 9:00 AM – 11:00PM; Tuesday - Sunday, 8:00 AM – 11:00PM"
289,Subway Kota Tinggi Shoplot,"No.9, Jalan Niaga 8, 81900 Kota Tinggi, Johor",1.729398,103.903118,https://www.waze.com/en/live-map/directions/my/johor/kota-tinggi/subway-kota-tinggi?place=ChIJibMPjrph2jEROudwI1t57e0,"Monday - Sunday, 8:00 AM - 10:30PM"
290,Subway BHP Pagoh North,"BHPetrol, Kawasan R&R Pagoh North Bound RSA, 84600 Johor",2.141547,102.701221,https://www.waze.com/en/live-map/directions/my/johor/subway-@-bhp-randr-pagoh-utara?place=ChIJX_RJp0fJ0TERdhsWDaRGAic,Monday - Sunday (8:00AM - 11:00PM)
291,Subway Mydin Mutiara Rini,"Lot G-12, Mydin Mutiara Rini, 81300, Skudai, Johor",1.515083,103.635457,"https://waze.com/ul?ll=1.515083,103.635457","Monday - Sunday, 8:00 AM - 8:30 PM"
292,Subway Bandar Penawar,"21, Jalan Jelutong 1, Bandar Penawar 82200 Pengerang, Johor",1.573252,104.21239,https://www.waze.com/en/live-map/directions/my/johor/bandar-penawar/subway?place=ChIJaUWjnHNN2jERO8_dn_ndEMc,"Monday - Sunday, 8:00 AM - 10:00PM"
293,Subway Pontian,"No.12, Jalan Kota Emas 3, Pusat Perniagaan Kota Emas 82000 Pontian, Johor",1.479899,103.39897,https://www.waze.com/en/live-map/directions/my/johor/pontian/subway-pontian?place=ChIJGZomOfuj0DERpchU-Ids_nU,"Monday - Sunday, 8:00 AM - 10:30PM"
294,Subway Parit Raja,"8, Jalan Universiti 2, Taman Universiti, 86400 Parit Raja, Batu Pahat, Johor",1.850495,103.075217,https://www.waze.com/en/live-map/directions/my/johor/parit-raja/subway-parit-raja?place=ChIJQb_3Q65Z0DERvzOCHRuHTuA,"Monday - Sunday, 10:00 AM - 10:00PM"
295,Subway Petronas TAR,"Lot PTB 21742, Mukim Bandar Johor Bahru, Jalan Tun Razak, 80100 Johor Bahru",1.489029,103.72927,https://www.waze.com/en/live-map/directions/my/johor/johor-bahru/subway-petronas-taman-tasek?place=ChIJh_H5EQ9z2jERaeTL9_-cvEc,"Monday - Sunday, 8:30 AM - 10:30PM"
296,Subway Mid Valley Southkey,"LG-004, Lower grounf floor, The Mall MID VALLEY Southkey, Mukim Plentong 80150 Johor.",1.501334,103.777419,"https://waze.com/ul?ll=1.501334,103.777419",Monday - Sunday (10:00AM - 10:00PM)
297,"Subway D'Garden BP","No. 12 (Ground Floor), Jalan Desa Botani 1 Taman Desa Botani, 83000 Batu Pahat, Johor",1.867258,102.932769,"https://waze.com/ul?ll=1.867258,102.932769",Monday - Sunday (8:00AM - 10:00PM)
298,Subway Plaza Merdeka,"Plaza Merdeka,  G-11 & G9(s), Grd Floor, 88 Pearl Street, 93000 Kuching, Sarawak.",1.558561,110.344021,https://www.waze.com/en/live-map/directions/my/sarawak/kuching/subway?place=ChIJdZisFe6n-zER_MlMHDGgTEQ,"Monday - Sunday, 10:00 AM - 10:00 PM"
299,Subway Bintang Megamall,"Bintang Megamall, Lot 1.43 & 1.40, First Floor, Jalan Miri-Pujut, 98000 Miri, Sarawak.",4.397048,113.993285,"https://www.waze.com/en/live-map/directions/subway-bintang-megamall-first-floor,-bintang-megamall-lot-1.43-and-1.40-miri?place=w.74711084.747045304.27398114","Monday - Sunday, 10:00 AM - 10:00 PM"
300,Subway Jalan Kulas,"Wisma Wan Abu Bakar, Groud Floor, Lot 110(SL7) Section 6 KLTD, Jalan Kulas, 93400 Kuching, Sarawak.",1.554539,110.331635,https://www.waze.com/en/live-map/directions/subway-sharifah-jalan-kulas-kuching?place=w.72286224.723058843.17907197,"Monday - Sunday, 9:30 AM - 10:00 PM"
301,Subway Al-Bayt Square,"Al-Bayt Square (Miri 101),  Lot3529, Grd Floor, Block 5,  Jalan Miri-Pujut, 98001 Miri, Sarawak",4.413015,114.010416,"https://www.waze.com/en/live-map/directions/subway-miri-101-al-bayt-square-(miri-101),-miri,-sarawak?place=w.74711084.747176377.14095116","Monday - Sunday, 7:30 AM - 9:00 PM"
302,Subway IMAGO Shopping Mall,"IMAGO Shopping Mall, Lot B-16, Basement Level, KK Times Square Phase 2, Off Coastal Highway, 88100 Kota Kinabalu, Sabah.",5.970862,116.066354,https://www.waze.com/en/live-map/directions/my/sabah/kota-kinabalu/subway-imago?place=ChIJC-AxiONpOzIRL_iXbVYlAeM,"Monday - Sunday, 10:00 AM - 10:00 PM"
303,Subway Suria Sabah Shopping Mall,"Suria Sabah Shopping Mall Lot B-11, Lower Ground Floor, 1, Jalan Tun Fuad Stephens,  88000 Kota Kinabalu, Sabah.",5.988772,116.078046,https://www.waze.com/en/live-map/directions/subway-suria-sabah-suria-sabah-shopping-mall-lot-b-11-kota-kinabalu?place=w.76087356.760742487.27401137,"Monday - Sunday, 10:00 AM - 10:00 PM"
304,Subway ITCC Penampang Shopping Mall,"ITCC Penampang Shopping Mall, Lot No. G-18, Ground Floor, Jalan Pintas Penampang, 89500 Kota Kinabalu, Sabah, Malaysia.",5.910259,116.091394,https://www.waze.com/en/live-map/directions/subway-itcc-jalan-pintas-penampang-penampang?place=w.76087355.760808015.25713301,"Monday - Sunday, 7:00 AM - 11:00 PM"
305,Subway Emart Batu Kawa,"Unit No. 108, Emart One Stop Shopping Mall, Lot 6369, Block 225, KNLD, Jalan Batu Kawa, 93250 Kuching, Sarawak.",1.507024,110.29926,https://www.waze.com/en/live-map/directions/my/sarawak/kuching/subway?place=ChIJj67ebMgJ-zERpJ9lyQN2S_c,"Monday - Sunday, 7:00 AM - 11:00 PM"
306,Subway EMart Bintulu Commercial Centre,"EMart Bintulu Commercial Centre,  Ground Floor, Sublot 8632,  Jalan Rakawi Yusuf, Tanjung Batu,  97000 Bintulu, Sarawak.",3.191092,113.046586,https://www.waze.com/en/live-map/directions/subway-emart-bintulu-emart-bintulu-commercial-centre-8632?place=w.74055712.740884799.25964730,"Monday - Sunday, 7:00 AM - 10:00 PM"
307,Subway One Arena,"One Arena, Pusat Komersil BDC, 8-A8-GF,  Jalan Datuk Chong Thien Vun, 91000 Tawau, Sabah.",4.258803,117.918825,https://www.waze.com/en/live-map/directions/my/sabah/tawau/subway?place=ChIJAahlDyWdFTIROj6kvid4Zyk,"Sunday - Thursday, 7:00 AM – 9:00PM; Friday & Saturday, 7:00 AM – 10:00PM"
308,Subway Lido Square,"Lot 6&7, Ground Floor Lido Square Mile 3, Penampang Road, Taman Che Mei, 88300 Kota Kinabalu, Sabah",5.943925,116.081376,https://www.waze.com/en/live-map/directions/my/sabah/kota-kinabalu/subway-lido-square?place=ChIJKWqYBpRpOzIRwtAFzDXt234,"Monday - Sunday, 7:00 AM - 10:00 PM"
309,Subway TT3 Plaza,"TT3 Plaza Grd Floor, Lot 3537, Sublot 36,  Tabuan Tranquility, Off Jalan Canna, 93350 Kuching.",1.513067,110.393288,https://www.waze.com/en/live-map/directions/subway-tt3-plaza-36-kuching?place=w.72351759.723452055.27071098,"Monday - Sunday, 7:00 AM - 9:00 PM"
310,Subway Jln Tun Jugah,"No.63, Grd Floor, Lot 10208,  801-2B Jalan Tun Jugah, Kampung Tabuan Dayak, 93350 Kuching, Sarawak.",1.527486,110.35733,https://www.waze.com/en/live-map/directions/my/sarawak/kuching/subway-jalan-tun-jugah?place=ChIJMS_0gymn-zER8-yCTmMpGkg,"Monday - Sunday, 7:00 AM - 11:00 PM"
311,Subway Permy Mall,"Permy Mall,  Lot114, Grd Floor,  Jalan Datuk Sri Joseph Balan Seling,  Bandar Baru Permy,  98000 Miri, Sarawak, Malaysia.",4.450033,114.038751,https://www.waze.com/en/live-map/directions/my/sarawak/miri/subway-permy-mall?place=ChIJyf4EIOxPHzIRK7x9QXQ4lTs,"Monday - Sunday, 9:00 AM - 10:00 PM"
312,Subway Jesselton Square,"Jesselton Square, Lot 1, No.5 Jalan Gaya,  Off Lorong Satu/ Jalan Haji Saman, 88000 Kota Kinabalu, Sabah.",5.990394,116.079463,https://www.waze.com/en/live-map/directions/my/sabah/kota-kinabalu/subway-jesselton-square?place=ChIJddC6zlhpOzIRwxZRauqldgU,"Monday - Sunday, 7:00 AM - 12:00 AM"
313,"Subway Hann's Residence","Hann's Residence, Lot R40 & R42, Retail Arcade, Jalan Wong King Huo, 96000 Sibu, Sarawak.",2.286028,111.84753,https://www.waze.com/en/live-map/directions/my/sarawak/sibu/subway@hanns-residence?place=ChIJy3pCiKx_9zER3FF2X8CuxBw,"Monday - Sunday, 10:00 AM - 10:00 PM"
